Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLine_Html,CountLine_Javascript,CountLine_Php,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCode_Javascript,CountLineCode_Php,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/repository/metadata/GroupRepositoryMetadata.java",1,1,1,1,5,0,5,0,,,,,1,0,0,12,,12,12,1,12,,0,0,0,12,,120,,,,18,,,,77,,,26,23,25,,,,,,,27,42,23,,,19,,,,,,,,4,4,5,1,,,2,,,,0.32,15,15,16,12
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/repository/metadata/MetadataBridge.java",1,1,1,1,6,0,6,0,,,,,2,0,0,14,,14,14,3,14,,0,1,0,13,,157,,,,24,,,,109,,,35,31,24,,,,,,,34,54,29,,,25,,,,,,,,4,3,4,4,,,2,,,,0.22,22,21,22,17
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/repository/metadata/MetadataUtils.java",2,2,2,1,8,0,8,0,,,,,1,1,0,1,,1,0,0,1,,0,0,0,1,,39,,,,4,,,,12,,,3,3,23,,,,,,,3,6,3,,,3,,,,,,,,2,2,2,1,,,1,,,,1.92,2,2,2,1
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/repository/metadata/RepositoryMetadataReadException.java",1,1,1,1,4,0,4,0,,,,,1,0,0,2,,2,2,0,2,,0,0,0,2,,41,,,,3,,,,14,,,6,2,24,,,,,,,3,6,4,,,2,,,,,,,,1,1,1,1,,,0,,,,1.71,2,2,2,2
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/repository/metadata/SnapshotArtifactRepositoryMetadata.java",1,1,1,1,4,0,4,0,,,,,1,0,0,12,,12,12,1,12,,0,0,0,12,,99,,,,15,,,,59,,,19,14,25,,,,,,,18,31,17,,,14,,,,,,,,2,2,2,1,,,0,,,,0.42,13,13,13,12
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/resolver/ArtifactCollector.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,1,1,0,1,,1,0,0,0,,42,,,,6,,,,18,,,16,0,18,,,,,,,8,9,9,,,0,,,,,,,,0,0,0,0,,,0,,,,1.00,0,0,0,0
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/resolver/ArtifactResolver.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,10,10,1,10,,10,0,0,0,,108,,,,16,,,,62,,,60,1,30,,,,,,,20,21,21,,,0,,,,,,,,0,0,0,0,,,0,,,,0.48,0,0,0,0
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/resolver/DebugResolutionListener.java",1,1,1,1,7,0,6,0,,,,,1,0,1,15,,15,15,2,15,,0,0,0,15,,168,,,,24,,,,110,,,32,40,34,,,,,,,35,58,31,,,27,,,,,,,,3,3,3,1,,,1,,,,0.31,23,23,23,15
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/resolver/DefaultArtifactCollector.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,0,0,0,0,,0,0,0,0,,30,,,,3,,,,9,,,7,0,18,,,,,,,2,3,3,,,0,,,,,,,,0,0,0,0,,,0,,,,2.00,0,0,0,0
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/resolver/DefaultArtifactResolver.java",2,2,3,1,21,2,18,1,,,,,4,0,3,22,,22,22,15,22,,0,4,1,17,,627,,,,94,,,,488,,,160,201,46,,,,,,,194,261,126,,,135,,,,,,,,22,22,27,8,,,5,,,,0.09,62,62,68,31
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/resolver/ResolutionListenerForDepMgmt.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,3,3,0,3,,3,0,0,0,,43,,,,5,,,,12,,,10,0,26,,,,,,,5,6,6,,,0,,,,,,,,0,0,0,0,,,0,,,,2.17,0,0,0,0
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/resolver/UnresolvedArtifacts.java",1,1,1,1,5,0,5,0,,,,,1,0,0,4,,4,4,3,4,,0,0,0,4,,66,,,,12,,,,30,,,14,6,24,,,,,,,13,18,12,,,6,,,,,,,,1,1,1,1,,,0,,,,0.80,4,4,4,4
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/resolver/WarningResolutionListener.java",1,1,1,1,3,0,3,0,,,,,1,0,0,12,,12,12,1,12,,0,0,0,12,,91,,,,15,,,,52,,,25,1,24,,,,,,,6,19,18,,,1,,,,,,,,1,1,1,1,,,0,,,,0.46,12,12,12,12
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/resolver/filter/InversionArtifactFilter.java",1,1,1,1,7,0,6,0,,,,,1,0,0,4,,4,4,1,4,,0,0,0,4,,65,,,,11,,,,36,,,13,11,18,,,,,,,12,19,10,,,9,,,,,,,,3,3,3,3,,,1,,,,0.50,6,6,6,6
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/resolver/filter/OrArtifactFilter.java",1,1,1,1,7,0,7,0,,,,,1,0,0,6,,6,6,1,6,,0,0,0,6,,93,,,,16,,,,54,,,18,16,23,,,,,,,18,30,16,,,14,,,,,,,,3,3,3,3,,,2,,,,0.43,10,10,10,10
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/resolver/filter/TypeArtifactFilter.java",1,1,1,1,7,0,6,0,,,,,1,0,0,4,,4,4,1,4,,0,0,0,4,,66,,,,11,,,,36,,,13,12,19,,,,,,,12,19,10,,,9,,,,,,,,3,3,3,3,,,1,,,,0.53,6,6,6,6
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/versioning/ManagedVersionMap.java",2,2,2,1,11,0,11,0,,,,,1,0,0,2,,2,2,0,2,,0,0,0,2,,56,,,,5,,,,33,,,13,11,18,,,,,,,13,19,11,,,8,,,,,,,,3,3,3,1,,,2,,,,0.55,5,5,5,2
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/execution/DefaultRuntimeInformation.java",2,2,2,1,18,1,16,0,,,,,1,0,2,2,,2,2,1,2,,0,0,0,2,,87,,,,11,,,,52,,,23,18,24,,,,,,,24,30,19,,,11,,,,,,,,4,4,4,1,,,2,,,,0.46,5,5,5,2
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/execution/RuntimeInformation.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,1,1,0,1,,1,0,0,0,,33,,,,3,,,,6,,,4,0,24,,,,,,,3,4,4,,,0,,,,,,,,0,0,0,0,,,0,,,,4.00,0,0,0,0
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/profiles/DefaultMavenProfilesBuilder.java",3,3,3,1,47,10,37,0,,,,,1,0,1,1,,1,1,0,1,,0,0,0,1,,93,,,,16,,,,59,,,30,24,18,,,,,,,32,37,25,,,12,,,,,,,,3,3,3,1,,,3,,,,0.31,3,3,3,1
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/profiles/DefaultProfileManager.java",1,1,1,1,9,0,8,0,,,,,2,0,0,16,,16,16,7,16,,0,0,0,16,,252,,,,42,,,,162,,,60,56,48,,,,,,,72,97,58,,,39,,,,,,,,3,3,4,1,,,1,,,,0.30,27,27,28,16
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/profiles/MavenProfilesBuilder.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,1,1,1,1,,1,0,0,0,,38,,,,5,,,,11,,,9,1,22,,,,,,,6,7,7,,,0,,,,,,,,0,0,0,0,,,0,,,,2.00,0,0,0,0
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/profiles/ProfileManager.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,12,12,0,12,,12,0,0,0,,58,,,,17,,,,23,,,21,0,18,,,,,,,18,19,19,,,0,,,,,,,,0,0,0,0,,,0,,,,0.78,0,0,0,0
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/profiles/ProfilesConversionUtils.java",3,3,3,1,29,6,22,0,,,,,1,3,0,4,,4,1,0,4,,0,3,0,1,,154,,,,35,,,,101,,,27,57,18,,,,,,,56,69,28,,,41,,,,,,,,9,9,9,1,,,2,,,,0.18,14,14,14,4
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/profiles/activation/DetectedProfileActivator.java",1,1,1,1,4,0,4,0,,,,,1,0,0,1,,2,2,0,2,,0,0,1,1,,35,,,,5,,,,12,,,7,1,18,,,,,,,4,6,5,,,1,,,,,,,,1,1,1,1,,,0,,,,1.50,1,1,1,1
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/profiles/activation/FileProfileActivator.java",3,3,3,2,21,2,18,1,,,,,1,0,0,3,,3,3,1,3,,0,0,1,2,,109,,,,14,,,,74,,,25,27,21,,,,,,,30,40,22,,,18,,,,,,,,7,7,7,5,,,3,,,,0.28,9,9,10,7
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/profiles/activation/JdkPrefixProfileActivator.java",1,1,2,1,11,1,10,0,,,,,1,0,1,5,,5,5,0,5,,0,2,2,1,,97,,,,14,,,,64,,,23,23,19,,,,,,,23,33,19,,,14,,,,,,,,5,5,6,4,,,2,,,,0.30,9,9,11,8
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/profiles/activation/OperatingSystemProfileActivator.java",2,2,3,1,17,2,15,0,,,,,1,0,0,7,,7,7,0,7,,0,5,0,2,,161,,,,25,,,,118,,,31,55,18,,,,,,,44,64,29,,,35,,,,,,,,5,5,9,1,,,1,,,,0.15,19,19,27,7
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/profiles/activation/ProfileActivationException.java",1,1,1,1,4,0,4,0,,,,,1,0,1,2,,2,2,0,2,,0,0,0,2,,39,,,,6,,,,15,,,7,3,18,,,,,,,4,7,5,,,2,,,,,,,,1,1,1,1,,,0,,,,1.20,2,2,2,2
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/profiles/activation/ProfileActivator.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,2,2,1,2,,2,0,0,0,,33,,,,5,,,,10,,,8,1,18,,,,,,,5,6,6,,,0,,,,,,,,0,0,0,0,,,0,,,,1.80,0,0,0,0
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/profiles/activation/SystemPropertyProfileActivator.java",3,3,3,2,24,3,21,0,,,,,1,0,0,3,,3,3,1,3,,0,0,1,2,,114,,,,17,,,,78,,,27,32,19,,,,,,,31,42,23,,,19,,,,,,,,8,8,8,5,,,3,,,,0.24,10,10,11,7
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/project/DefaultMavenProjectBuilder.java",1,1,1,1,15,1,13,0,,,,,1,0,0,14,,14,14,3,14,,0,4,0,10,,305,,,,45,,,,227,,,85,92,33,,,,,,,101,130,62,,,68,,,,,,,,6,6,6,3,,,4,,,,0.15,27,27,27,16
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/project/DefaultProjectBuilderConfiguration.java",1,1,1,1,4,0,4,0,,,,,1,0,0,11,,11,11,5,11,,0,0,0,11,,107,,,,22,,,,67,,,24,18,18,,,,,,,26,39,22,,,17,,,,,,,,2,2,2,1,,,1,,,,0.27,12,12,12,11
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/project/InvalidProjectModelException.java",1,1,1,1,7,0,4,2,,,,,1,0,0,5,,5,5,1,5,,0,0,0,5,,74,,,,11,,,,32,,,14,6,31,,,,,,,10,16,10,,,6,,,,,,,,1,1,1,1,,,0,,,,0.97,5,5,5,5
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/project/MavenProjectBuilder.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,9,9,0,9,,9,0,0,0,,73,,,,14,,,,35,,,33,0,24,,,,,,,18,19,19,,,0,,,,,,,,0,0,0,0,,,0,,,,0.69,0,0,0,0
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/project/MissingRepositoryElementException.java",1,1,1,1,4,0,4,0,,,,,1,0,0,2,,2,2,0,2,,0,0,0,2,,38,,,,6,,,,14,,,6,2,18,,,,,,,4,7,5,,,2,,,,,,,,1,1,1,1,,,0,,,,1.29,2,2,2,2
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/project/ModelUtils.java",6,6,9,1,48,10,33,4,,,,,1,7,0,7,,7,0,0,7,,0,2,0,5,,385,,,,85,,,,253,,,68,130,47,,,,,,,125,161,76,,,85,,,,,,,,11,11,19,1,,,5,,,,0.19,47,47,63,7
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/project/ProjectBuilderConfiguration.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,10,10,0,10,,10,0,0,0,,52,,,,15,,,,19,,,17,0,18,,,,,,,15,16,16,,,0,,,,,,,,0,0,0,0,,,0,,,,0.95,0,0,0,0
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/project/ProjectUtils.java",1,1,1,1,12,1,11,0,,,,,1,5,0,6,,6,1,0,6,,0,3,0,3,,125,,,,19,,,,86,,,36,25,20,,,,,,,31,44,27,,,17,,,,,,,,3,3,3,3,,,2,,,,0.23,11,11,11,8
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/project/inheritance/DefaultModelInheritanceAssembler.java",5,5,6,1,37,7,28,2,,,,,1,6,0,18,,18,12,0,18,,0,12,1,5,,762,,,,154,,,,550,,,110,269,59,,,,,,,210,314,112,,,202,,,,,,,,16,16,16,1,,,4,,,,0.11,107,107,125,18
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/project/inheritance/ModelInheritanceAssembler.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,4,4,1,4,,4,0,0,0,,42,,,,7,,,,12,,,10,1,23,,,,,,,8,9,9,,,0,,,,,,,,0,0,0,0,,,0,,,,1.92,0,0,0,0
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/project/interpolation/AbstractStringBasedModelInterpolator.java",2,2,2,1,19,1,15,1,,,,,4,0,2,16,,17,17,4,17,,0,0,9,8,,407,,,,51,,,,294,,,96,123,62,,,,,,,117,160,81,,,79,,,,,,,,14,14,15,1,,,6,,,,0.21,35,35,38,16
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/project/interpolation/BuildTimestampValueSource.java",2,2,3,1,10,1,9,0,,,,,1,0,0,2,,2,2,3,2,,0,0,0,2,,64,,,,12,,,,30,,,12,8,22,,,,,,,13,18,10,,,8,,,,,,,,3,3,5,1,,,2,,,,0.73,4,4,6,2
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/project/interpolation/ModelInterpolationException.java",1,1,1,1,5,0,4,0,,,,,1,0,0,6,,6,6,2,6,,0,0,0,6,,72,,,,12,,,,37,,,13,10,23,,,,,,,13,20,10,,,10,,,,,,,,1,1,1,1,,,0,,,,0.62,6,6,6,6
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/project/interpolation/ModelInterpolator.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,4,4,3,4,,4,0,0,0,,66,,,,10,,,,27,,,25,3,29,,,,,,,12,13,13,,,0,,,,,,,,0,0,0,0,,,0,,,,1.07,0,0,0,0
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/project/interpolation/PathTranslatingPostProcessor.java",1,1,2,1,10,1,9,0,,,,,1,0,0,2,,2,2,4,2,,0,0,0,2,,65,,,,10,,,,33,,,17,8,22,,,,,,,17,21,13,,,8,,,,,,,,2,2,4,1,,,1,,,,0.67,3,3,5,2
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/project/interpolation/RegexBasedModelInterpolator.java",1,1,1,1,3,0,3,0,,,,,1,0,0,4,,4,4,0,4,,0,0,1,3,,59,,,,8,,,,26,,,14,2,25,,,,,,,8,13,11,,,2,,,,,,,,1,1,1,1,,,0,,,,0.96,4,4,4,4
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/project/interpolation/StringSearchModelInterpolator.java",4,4,5,3,30,2,27,0,,,,,2,0,2,11,,11,11,6,11,,0,4,2,5,,407,,,,42,,,,342,,,78,145,23,,,,,,,104,161,67,,,94,,,,,,,,32,32,36,19,,,13,,,,0.07,52,52,56,33
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/project/path/DefaultPathTranslator.java",4,4,5,1,29,4,23,1,,,,,1,0,1,6,,6,6,0,6,,0,2,0,4,,223,,,,37,,,,157,,,30,72,29,,,,,,,57,93,34,,,59,,,,,,,,7,7,7,4,,,3,,,,0.18,29,29,30,9
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/project/validation/DefaultModelValidator.java",1,1,1,1,8,1,6,0,,,,,2,0,0,3,,3,3,2,3,,0,0,0,3,,80,,,,15,,,,43,,,26,8,22,,,,,,,19,25,20,,,5,,,,,,,,2,2,2,1,,,1,,,,0.51,4,4,4,3
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/project/validation/ModelValidationResult.java",1,1,1,1,7,0,5,1,,,,,1,0,1,7,,7,7,1,7,,0,0,0,7,,95,,,,16,,,,46,,,15,13,33,,,,,,,18,28,16,,,12,,,,,,,,3,3,3,1,,,1,,,,0.72,9,9,9,7
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/project/validation/ModelValidator.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,1,1,1,1,,1,0,0,0,,38,,,,6,,,,8,,,6,1,24,,,,,,,4,5,5,,,0,,,,,,,,0,0,0,0,,,0,,,,3.00,0,0,0,0
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/reporting/MavenReportException.java",1,1,1,1,4,0,4,0,,,,,1,0,0,2,,2,2,0,2,,0,0,0,2,,40,,,,3,,,,12,,,4,2,25,,,,,,,3,6,4,,,2,,,,,,,,1,1,1,1,,,0,,,,2.08,2,2,2,2
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/repository/DefaultMirrorSelector.java",5,5,7,4,31,1,22,7,,,,,1,4,2,5,,5,1,0,5,,4,0,0,1,,203,,,,18,,,,129,,,25,55,56,,,,,,,39,69,27,,,42,,,,,,,,8,8,11,7,,,4,,,,0.43,25,25,35,21
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/repository/MavenArtifactMetadata.java",1,1,1,1,4,0,4,0,,,,,1,0,1,15,,15,15,7,15,,0,0,0,15,,120,,,,20,,,,75,,,26,18,25,,,,,,,24,40,25,,,15,,,,,,,,3,3,3,1,,,0,,,,0.33,17,17,17,15
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/repository/MetadataGraph.java",1,1,1,1,8,0,5,2,,,,,1,0,0,6,,6,6,2,6,,0,0,0,6,,97,,,,12,,,,42,,,13,12,43,,,,,,,15,25,14,,,11,,,,,,,,3,3,3,3,,,2,,,,1.02,8,8,8,8
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/repository/MetadataGraphNode.java",1,1,1,1,8,0,8,0,,,,,1,0,0,6,,6,6,3,6,,0,0,0,6,,102,,,,15,,,,59,,,16,20,28,,,,,,,21,32,14,,,18,,,,,,,,5,5,5,4,,,2,,,,0.47,11,11,11,9
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/repository/MetadataResolutionRequest.java",1,1,1,1,5,0,4,0,,,,,1,0,0,23,,23,23,10,23,,0,0,0,23,,203,,,,42,,,,130,,,43,44,31,,,,,,,51,75,41,,,34,,,,,,,,1,1,1,1,,,0,,,,0.24,23,23,23,23
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/repository/MetadataResolutionResult.java",1,1,1,1,6,0,5,0,,,,,1,0,0,33,,33,33,13,33,,0,1,0,32,,357,,,,85,,,,219,,,60,75,53,,,,,,,89,133,61,,,72,,,,,,,,3,3,3,1,,,2,,,,0.24,46,46,48,33
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/repository/MirrorSelector.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,1,1,0,1,,1,0,0,0,,44,,,,6,,,,8,,,6,0,30,,,,,,,5,6,6,,,0,,,,,,,,0,0,0,0,,,0,,,,3.75,0,0,0,0
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/repository/UserLocalArtifactRepository.java",1,1,1,1,5,0,4,0,,,,,1,0,0,6,,6,6,1,6,,0,0,0,6,,74,,,,12,,,,42,,,20,9,20,,,,,,,15,22,14,,,8,,,,,,,,1,1,1,1,,,0,,,,0.48,6,6,6,6
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/repository/VersionNotFoundException.java",1,1,1,1,5,0,5,0,,,,,1,1,0,6,,6,5,4,6,,0,1,0,5,,84,,,,17,,,,43,,,18,11,24,,,,,,,19,26,16,,,10,,,,,,,,1,1,1,1,,,0,,,,0.56,6,6,6,6
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/repository/legacy/ChecksumFailedException.java",1,1,1,1,4,0,4,0,,,,,1,0,0,2,,2,2,0,2,,0,0,0,2,,43,,,,4,,,,15,,,7,2,24,,,,,,,4,7,5,,,2,,,,,,,,1,1,1,1,,,0,,,,1.60,2,2,2,2
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/repository/legacy/DefaultUpdateCheckManager.java",3,3,3,1,22,2,19,0,,,,,1,0,3,16,,16,16,0,16,,5,4,0,7,,431,,,,68,,,,335,,,78,167,28,,,,,,,130,181,75,,,106,,,,,,,,9,9,10,4,,,3,,,,0.08,49,49,52,25
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/repository/legacy/DefaultWagonManager.java",4,4,5,1,35,3,29,2,,,,,1,0,2,19,,19,19,3,19,,0,9,0,10,,775,,,,90,,,,606,,,122,281,79,,,,,,,201,286,98,,,188,,,,,,,,24,24,26,5,,,6,,,,0.13,89,89,96,23
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/repository/legacy/LegacyRepositorySystem.java",2,2,2,1,16,1,14,0,,,,,2,1,0,40,,40,39,11,40,,0,9,0,31,,854,,,,131,,,,669,,,201,264,60,,,,,,,232,361,177,,,184,,,,,,,,9,9,9,4,,,5,,,,0.09,110,110,118,56
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/repository/legacy/MavenArtifact.java",1,1,1,1,7,0,7,0,,,,,1,0,0,7,,7,7,3,7,,0,0,0,7,,96,,,,17,,,,61,,,17,19,18,,,,,,,20,32,15,,,17,,,,,,,,3,3,4,1,,,1,,,,0.30,11,11,12,7
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/repository/legacy/TransferListenerAdapter.java",1,1,1,1,13,1,12,0,,,,,1,1,0,10,,10,9,3,10,,0,3,0,7,,187,,,,29,,,,140,,,33,55,18,,,,,,,52,76,32,,,44,,,,,,,,3,3,3,1,,,2,,,,0.13,17,17,17,10
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/repository/legacy/UpdateCheckManager.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,5,5,0,5,,5,0,0,0,,41,,,,10,,,,13,,,11,0,18,,,,,,,10,11,11,,,0,,,,,,,,0,0,0,0,,,0,,,,1.38,0,0,0,0
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/repository/legacy/WagonConfigurationException.java",1,1,1,1,6,0,5,0,,,,,1,0,1,4,,4,4,2,4,,0,0,0,4,,63,,,,13,,,,32,,,14,9,18,,,,,,,13,18,10,,,8,,,,,,,,1,1,1,1,,,0,,,,0.56,4,4,4,4
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/repository/legacy/WagonManager.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,10,10,0,10,,10,0,0,0,,79,,,,13,,,,42,,,40,0,24,,,,,,,22,23,23,,,0,,,,,,,,0,0,0,0,,,0,,,,0.57,0,0,0,0
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/repository/legacy/repository/ArtifactRepositoryFactory.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,7,7,2,7,,7,0,0,0,,56,,,,12,,,,25,,,23,2,19,,,,,,,14,15,15,,,0,,,,,,,,0,0,0,0,,,0,,,,0.76,0,0,0,0
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/repository/legacy/repository/DefaultArtifactRepositoryFactory.java",1,1,1,1,11,1,10,0,,,,,1,0,0,8,,8,8,3,8,,0,1,0,7,,144,,,,23,,,,99,,,40,29,22,,,,,,,34,49,25,,,24,,,,,,,,6,6,6,1,,,1,,,,0.22,14,14,14,8
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/repository/legacy/resolver/DefaultLegacyArtifactCollector.java",7,6,9,1,59,6,45,7,,,,,1,0,0,12,,12,12,3,12,,1,7,0,4,,796,,,,96,,,,594,,,129,313,106,,,,,,,236,311,104,,,207,,,,,,,,38,38,47,12,,,10,,,,0.18,90,78,113,23
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/repository/legacy/resolver/LegacyArtifactCollector.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,3,3,0,3,,3,0,0,0,,63,,,,8,,,,29,,,27,0,26,,,,,,,15,16,16,,,0,,,,,,,,0,0,0,0,,,0,,,,0.90,0,0,0,0
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/repository/legacy/resolver/conflict/ConflictResolver.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,1,1,1,1,,1,0,0,0,,45,,,,4,,,,7,,,5,1,34,,,,,,,4,5,5,,,0,,,,,,,,0,0,0,0,,,0,,,,4.86,0,0,0,0
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/repository/legacy/resolver/conflict/ConflictResolverFactory.java",0,0,0,0,0,0,0,0,,,,,1,0,0,0,,1,1,1,1,,1,0,0,0,,49,,,,5,,,,7,,,5,1,37,,,,,,,3,4,4,,,0,,,,,,,,0,0,0,0,,,0,,,,5.29,0,0,0,0
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/repository/legacy/resolver/conflict/ConflictResolverNotFoundException.java",1,1,1,1,9,0,4,5,,,,,1,0,1,1,,1,1,0,1,,0,0,0,1,,48,,,,5,,,,10,,,5,2,33,,,,,,,3,5,4,,,1,,,,,,,,1,1,1,1,,,0,,,,3.30,1,1,1,1
